Episode,Action,Legal Moves,Reward,Total Reward,State,Next State,Done,Ho salvato
1,1,0,"[0, 1, 3]",0,16,"[[0 0 0 4]
 [0 2 4 2]
 [0 2 8 2]
 [8 4 8 2]]","[[4 0 2 0]
 [2 4 2 0]
 [2 8 2 0]
 [8 4 8 2]]",False,True
1,1,3,"[0, 1, 2, 3]",8,24,"[[4 0 2 0]
 [2 4 2 0]
 [2 8 2 0]
 [8 4 8 2]]","[[0 0 2 0]
 [4 4 2 0]
 [4 8 4 0]
 [8 4 8 2]]",False,True
1,1,3,"[0, 1, 2, 3]",12,36,"[[0 0 2 0]
 [4 4 2 0]
 [4 8 4 0]
 [8 4 8 2]]","[[0 0 2 0]
 [0 4 4 0]
 [8 8 4 0]
 [8 4 8 2]]",False,True
1,1,3,"[0, 1, 2, 3]",24,60,"[[0 0 2 0]
 [0 4 4 0]
 [8 8 4 0]
 [8 4 8 2]]","[[ 0  0  0  0]
 [ 0  4  2  0]
 [ 2  8  8  0]
 [16  4  8  2]]",False,True
1,1,0,"[0, 1, 2, 3]",16,76,"[[ 0  0  0  0]
 [ 0  4  2  0]
 [ 2  8  8  0]
 [16  4  8  2]]","[[ 0  0  0  0]
 [ 4  2  2  0]
 [ 2 16  0  0]
 [16  4  8  2]]",False,True
1,1,0,"[0, 1, 2, 3]",4,80,"[[ 0  0  0  0]
 [ 4  2  2  0]
 [ 2 16  0  0]
 [16  4  8  2]]","[[ 0  0  0  0]
 [ 4  4  0  0]
 [ 2 16  4  0]
 [16  4  8  2]]",False,True
1,1,3,"[0, 1, 2]",-10,70,"[[ 0  0  0  0]
 [ 4  4  0  0]
 [ 2 16  4  0]
 [16  4  8  2]]","[[ 0  0  0  0]
 [ 4  4  0  0]
 [ 2 16  4  0]
 [16  4  8  2]]",False,True
1,1,3,"[0, 1, 2]",-10,60,"[[ 0  0  0  0]
 [ 4  4  0  0]
 [ 2 16  4  0]
 [16  4  8  2]]","[[ 0  0  0  0]
 [ 4  4  0  0]
 [ 2 16  4  0]
 [16  4  8  2]]",False,True
1,1,0,"[0, 1, 2]",8,68,"[[ 0  0  0  0]
 [ 4  4  0  0]
 [ 2 16  4  0]
 [16  4  8  2]]","[[ 0  0  2  0]
 [ 8  0  0  0]
 [ 2 16  4  0]
 [16  4  8  2]]",False,True
1,1,0,"[0, 1, 2, 3]",0,68,"[[ 0  0  2  0]
 [ 8  0  0  0]
 [ 2 16  4  0]
 [16  4  8  2]]","[[ 2  0  0  0]
 [ 8  0  2  0]
 [ 2 16  4  0]
 [16  4  8  2]]",False,True
1,1,1,"[0, 1, 2]",0,68,"[[ 2  0  0  0]
 [ 8  0  2  0]
 [ 2 16  4  0]
 [16  4  8  2]]","[[ 2 16  2  2]
 [ 8  4  4  0]
 [ 2  0  8  0]
 [16  2  0  0]]",False,True
1,1,0,"[0, 1, 2, 3]",12,80,"[[ 2 16  2  2]
 [ 8  4  4  0]
 [ 2  0  8  0]
 [16  2  0  0]]","[[ 2 16  4  0]
 [ 8  8  0  0]
 [ 2  8  0  0]
 [16  2  0  2]]",False,True
1,1,1,"[0, 1, 2, 3]",16,96,"[[ 2 16  4  0]
 [ 8  8  0  0]
 [ 2  8  0  0]
 [16  2  0  2]]","[[ 2 16  4  2]
 [ 8 16  2  0]
 [ 2  2  0  0]
 [16  0  0  0]]",False,True
1,1,3,"[0, 1, 2, 3]",32,128,"[[ 2 16  4  2]
 [ 8 16  2  0]
 [ 2  2  0  0]
 [16  0  0  0]]","[[ 2  0  0  0]
 [ 8  0  0  2]
 [ 2 32  4  0]
 [16  2  2  2]]",False,True
1,1,0,"[0, 1, 2, 3]",4,132,"[[ 2  0  0  0]
 [ 8  0  0  2]
 [ 2 32  4  0]
 [16  2  2  2]]","[[ 2  0  0  0]
 [ 8  2  0  0]
 [ 2 32  4  0]
 [16  4  2  2]]",False,True
1,1,0,"[0, 1, 2]",4,136,"[[ 2  0  0  0]
 [ 8  2  0  0]
 [ 2 32  4  0]
 [16  4  2  2]]","[[ 2  0  0  0]
 [ 8  2  2  0]
 [ 2 32  4  0]
 [16  4  4  0]]",False,True
1,1,2,"[0, 1, 2, 3]",12,148,"[[ 2  0  0  0]
 [ 8  2  2  0]
 [ 2 32  4  0]
 [16  4  4  0]]","[[ 0  0  0  2]
 [ 0  0  8  4]
 [ 0  2 32  4]
 [ 0  2 16  8]]",False,True
1,1,2,"[0, 1, 3]",-10,138,"[[ 0  0  0  2]
 [ 0  0  8  4]
 [ 0  2 32  4]
 [ 0  2 16  8]]","[[ 0  0  0  2]
 [ 0  0  8  4]
 [ 0  2 32  4]
 [ 0  2 16  8]]",False,True
1,1,2,"[0, 1, 3]",-10,128,"[[ 0  0  0  2]
 [ 0  0  8  4]
 [ 0  2 32  4]
 [ 0  2 16  8]]","[[ 0  0  0  2]
 [ 0  0  8  4]
 [ 0  2 32  4]
 [ 0  2 16  8]]",False,True
1,1,3,"[0, 1, 3]",12,140,"[[ 0  0  0  2]
 [ 0  0  8  4]
 [ 0  2 32  4]
 [ 0  2 16  8]]","[[ 2  0  0  0]
 [ 0  0  8  2]
 [ 0  0 32  8]
 [ 0  4 16  8]]",False,True
1,1,3,"[0, 1, 2, 3]",16,156,"[[ 2  0  0  0]
 [ 0  0  8  2]
 [ 0  0 32  8]
 [ 0  4 16  8]]","[[ 0  0  0  0]
 [ 0  2  8  0]
 [ 0  0 32  2]
 [ 2  4 16 16]]",False,True
1,1,0,"[0, 1, 2, 3]",32,188,"[[ 0  0  0  0]
 [ 0  2  8  0]
 [ 0  0 32  2]
 [ 2  4 16 16]]","[[ 2  0  0  0]
 [ 2  8  0  0]
 [32  2  0  0]
 [ 2  4 32  0]]",False,True
1,1,1,"[1, 2, 3]",4,192,"[[ 2  0  0  0]
 [ 2  8  0  0]
 [32  2  0  0]
 [ 2  4 32  0]]","[[ 4  8 32  0]
 [32  2  0  0]
 [ 2  4  0  2]
 [ 0  0  0  0]]",False,True
1,1,2,"[0, 1, 2, 3]",0,192,"[[ 4  8 32  0]
 [32  2  0  0]
 [ 2  4  0  2]
 [ 0  0  0  0]]","[[ 0  4  8 32]
 [ 0  0 32  2]
 [ 2  2  4  2]
 [ 0  0  0  0]]",False,True
1,1,2,"[0, 1, 2, 3]",4,196,"[[ 0  4  8 32]
 [ 0  0 32  2]
 [ 2  2  4  2]
 [ 0  0  0  0]]","[[ 2  4  8 32]
 [ 0  0 32  2]
 [ 0  4  4  2]
 [ 0  0  0  0]]",False,True
1,1,1,"[0, 1, 2, 3]",12,208,"[[ 2  4  8 32]
 [ 0  0 32  2]
 [ 0  4  4  2]
 [ 0  0  0  0]]","[[ 2  8  8 32]
 [ 0  0 32  4]
 [ 0  0  4  0]
 [ 2  0  0  0]]",False,True
1,1,1,"[0, 1, 2, 3]",4,212,"[[ 2  8  8 32]
 [ 0  0 32  4]
 [ 0  0  4  0]
 [ 2  0  0  0]]","[[ 4  8  8 32]
 [ 0  2 32  4]
 [ 0  0  4  0]
 [ 0  0  0  0]]",False,True
1,1,3,"[0, 2, 3]",0,212,"[[ 4  8  8 32]
 [ 0  2 32  4]
 [ 0  0  4  0]
 [ 0  0  0  0]]","[[ 0  0  0  0]
 [ 0  2  8  0]
 [ 0  8 32 32]
 [ 4  2  4  4]]",False,True
1,1,0,"[0, 1, 2]",72,284,"[[ 0  0  0  0]
 [ 0  2  8  0]
 [ 0  8 32 32]
 [ 4  2  4  4]]","[[ 0  0  0  2]
 [ 2  8  0  0]
 [ 8 64  0  0]
 [ 4  2  8  0]]",False,True
1,1,3,"[0, 1, 2, 3]",0,284,"[[ 0  0  0  2]
 [ 2  8  0  0]
 [ 8 64  0  0]
 [ 4  2  8  0]]","[[ 0  0  0  0]
 [ 2  8  0  2]
 [ 8 64  0  0]
 [ 4  2  8  2]]",False,True
1,1,2,"[0, 1, 2, 3]",0,284,"[[ 0  0  0  0]
 [ 2  8  0  2]
 [ 8 64  0  0]
 [ 4  2  8  2]]","[[ 0  0  0  0]
 [ 0  2  8  2]
 [ 0  2  8 64]
 [ 4  2  8  2]]",False,True
1,1,1,"[0, 1, 3]",20,304,"[[ 0  0  0  0]
 [ 0  2  8  2]
 [ 0  2  8 64]
 [ 4  2  8  2]]","[[ 4  4 16  2]
 [ 0  2  8 64]
 [ 2  0  0  2]
 [ 0  0  0  0]]",False,True
1,1,1,"[0, 1, 2, 3]",0,304,"[[ 4  4 16  2]
 [ 0  2  8 64]
 [ 2  0  0  2]
 [ 0  0  0  0]]","[[ 4  4 16  2]
 [ 2  2  8 64]
 [ 2  0  0  2]
 [ 0  0  0  0]]",False,True
1,1,2,"[0, 1, 2, 3]",16,320,"[[ 4  4 16  2]
 [ 2  2  8 64]
 [ 2  0  0  2]
 [ 0  0  0  0]]","[[ 0  8 16  2]
 [ 0  4  8 64]
 [ 0  0  0  4]
 [ 0  0  0  2]]",False,True
1,1,1,"[0, 3]",-10,310,"[[ 0  8 16  2]
 [ 0  4  8 64]
 [ 0  0  0  4]
 [ 0  0  0  2]]","[[ 0  8 16  2]
 [ 0  4  8 64]
 [ 0  0  0  4]
 [ 0  0  0  2]]",False,True
1,1,3,"[0, 3]",0,310,"[[ 0  8 16  2]
 [ 0  4  8 64]
 [ 0  0  0  4]
 [ 0  0  0  2]]","[[ 0  0  0  2]
 [ 0  2  0 64]
 [ 0  8 16  4]
 [ 0  4  8  2]]",False,True
1,1,1,"[0, 1, 2]",0,310,"[[ 0  0  0  2]
 [ 0  2  0 64]
 [ 0  8 16  4]
 [ 0  4  8  2]]","[[ 0  2 16  2]
 [ 0  8  8 64]
 [ 0  4  0  4]
 [ 2  0  0  2]]",False,True
1,1,2,"[0, 1, 2, 3]",28,338,"[[ 0  2 16  2]
 [ 0  8  8 64]
 [ 0  4  0  4]
 [ 2  0  0  2]]","[[ 0  2 16  2]
 [ 0  0 16 64]
 [ 0  0  0  8]
 [ 0  0  2  4]]",False,True
1,1,1,"[0, 1, 3]",32,370,"[[ 0  2 16  2]
 [ 0  0 16 64]
 [ 0  0  0  8]
 [ 0  0  2  4]]","[[ 0  2 32  2]
 [ 0  0  2 64]
 [ 0  0  0  8]
 [ 0  2  0  4]]",False,True
1,1,3,"[0, 1, 2, 3]",4,374,"[[ 0  2 32  2]
 [ 0  0  2 64]
 [ 0  0  0  8]
 [ 0  2  0  4]]","[[ 0  0  0  2]
 [ 0  0  0 64]
 [ 2  0 32  8]
 [ 0  4  2  4]]",False,True
1,1,1,"[0, 1, 2, 3]",0,374,"[[ 0  0  0  2]
 [ 0  0  0 64]
 [ 2  0 32  8]
 [ 0  4  2  4]]","[[ 2  4 32  2]
 [ 0  0  2 64]
 [ 0  0  2  8]
 [ 0  0  0  4]]",False,True
1,1,1,"[0, 1, 3]",4,378,"[[ 2  4 32  2]
 [ 0  0  2 64]
 [ 0  0  2  8]
 [ 0  0  0  4]]","[[ 2  4 32  2]
 [ 2  0  4 64]
 [ 0  0  0  8]
 [ 0  0  0  4]]",False,True
1,1,3,"[0, 1, 2, 3]",4,382,"[[ 2  4 32  2]
 [ 2  0  4 64]
 [ 0  0  0  8]
 [ 0  0  0  4]]","[[ 2  0  0  2]
 [ 0  0  0 64]
 [ 0  0 32  8]
 [ 4  4  4  4]]",False,True
1,1,3,"[0, 1, 2, 3]",0,382,"[[ 2  0  0  2]
 [ 0  0  0 64]
 [ 0  0 32  8]
 [ 4  4  4  4]]","[[ 0  0  0  2]
 [ 0  2  0 64]
 [ 2  0 32  8]
 [ 4  4  4  4]]",False,True
1,1,0,"[0, 1, 2, 3]",16,398,"[[ 0  0  0  2]
 [ 0  2  0 64]
 [ 2  0 32  8]
 [ 4  4  4  4]]","[[ 2  0  0  0]
 [ 2 64  0  0]
 [ 2 32  8  0]
 [ 8  8  2  0]]",False,True
1,1,1,"[0, 1, 2, 3]",4,402,"[[ 2  0  0  0]
 [ 2 64  0  0]
 [ 2 32  8  0]
 [ 8  8  2  0]]","[[ 4 64  8  0]
 [ 2 32  2  0]
 [ 8  8  0  2]
 [ 0  0  0  0]]",False,True
1,1,0,"[0, 1, 2, 3]",16,418,"[[ 4 64  8  0]
 [ 2 32  2  0]
 [ 8  8  0  2]
 [ 0  0  0  0]]","[[ 4 64  8  0]
 [ 2 32  2  0]
 [16  2  0  0]
 [ 0  0  0  4]]",False,True
1,1,1,"[0, 1, 2, 3]",0,418,"[[ 4 64  8  0]
 [ 2 32  2  0]
 [16  2  0  0]
 [ 0  0  0  4]]","[[ 4 64  8  4]
 [ 2 32  2  0]
 [16  2  0  0]
 [ 0  0  0  2]]",False,True
1,1,0,"[0, 1, 2, 3]",0,418,"[[ 4 64  8  4]
 [ 2 32  2  0]
 [16  2  0  0]
 [ 0  0  0  2]]","[[ 4 64  8  4]
 [ 2 32  2  0]
 [16  2  2  0]
 [ 2  0  0  0]]",False,True
1,1,3,"[0, 1, 2, 3]",4,422,"[[ 4 64  8  4]
 [ 2 32  2  0]
 [16  2  2  0]
 [ 2  0  0  0]]","[[ 4  0  0  0]
 [ 2 64  0  0]
 [16 32  8  2]
 [ 2  2  4  4]]",False,True
1,1,2,"[0, 1, 2]",12,434,"[[ 4  0  0  0]
 [ 2 64  0  0]
 [16 32  8  2]
 [ 2  2  4  4]]","[[ 0  0  0  4]
 [ 0  0  2 64]
 [16 32  8  2]
 [ 0  2  4  8]]",False,True
1,1,3,"[0, 1, 3]",0,434,"[[ 0  0  0  4]
 [ 0  0  2 64]
 [16 32  8  2]
 [ 0  2  4  8]]","[[ 0  0  0  4]
 [ 0  2  2 64]
 [ 0 32  8  2]
 [16  2  4  8]]",False,True
1,1,0,"[0, 1, 2]",4,438,"[[ 0  0  0  4]
 [ 0  2  2 64]
 [ 0 32  8  2]
 [16  2  4  8]]","[[ 4  0  0  2]
 [ 4 64  0  0]
 [32  8  2  0]
 [16  2  4  8]]",False,True
1,1,0,"[0, 1, 2, 3]",0,438,"[[ 4  0  0  2]
 [ 4 64  0  0]
 [32  8  2  0]
 [16  2  4  8]]","[[ 4  2  0  0]
 [ 4 64  2  0]
 [32  8  2  0]
 [16  2  4  8]]",False,True
1,1,3,"[1, 2, 3]",12,450,"[[ 4  2  0  0]
 [ 4 64  2  0]
 [32  8  2  0]
 [16  2  4  8]]","[[ 0  2  2  0]
 [ 8 64  0  0]
 [32  8  4  0]
 [16  2  4  8]]",False,True
1,1,2,"[0, 1, 2, 3]",4,454,"[[ 0  2  2  0]
 [ 8 64  0  0]
 [32  8  4  0]
 [16  2  4  8]]","[[ 0  0  0  4]
 [ 0  0  8 64]
 [ 2 32  8  4]
 [16  2  4  8]]",False,True
1,1,2,"[0, 1, 3]",-10,444,"[[ 0  0  0  4]
 [ 0  0  8 64]
 [ 2 32  8  4]
 [16  2  4  8]]","[[ 0  0  0  4]
 [ 0  0  8 64]
 [ 2 32  8  4]
 [16  2  4  8]]",False,True
1,1,0,"[0, 1, 3]",0,444,"[[ 0  0  0  4]
 [ 0  0  8 64]
 [ 2 32  8  4]
 [16  2  4  8]]","[[ 4  4  0  0]
 [ 8 64  0  0]
 [ 2 32  8  4]
 [16  2  4  8]]",False,True
1,1,2,"[0, 1, 2]",8,452,"[[ 4  4  0  0]
 [ 8 64  0  0]
 [ 2 32  8  4]
 [16  2  4  8]]","[[ 0  2  0  8]
 [ 0  0  8 64]
 [ 2 32  8  4]
 [16  2  4  8]]",False,True
1,1,2,"[0, 1, 2, 3]",0,452,"[[ 0  2  0  8]
 [ 0  0  8 64]
 [ 2 32  8  4]
 [16  2  4  8]]","[[ 0  0  2  8]
 [ 0  2  8 64]
 [ 2 32  8  4]
 [16  2  4  8]]",False,True
1,1,1,"[0, 1, 3]",16,468,"[[ 0  0  2  8]
 [ 0  2  8 64]
 [ 2 32  8  4]
 [16  2  4  8]]","[[ 2  2  2  8]
 [16 32 16 64]
 [ 0  2  4  4]
 [ 0  0  2  8]]",False,True
1,1,3,"[0, 2, 3]",0,468,"[[ 2  2  2  8]
 [16 32 16 64]
 [ 0  2  4  4]
 [ 0  0  2  8]]","[[ 2  0  2  8]
 [ 0  2 16 64]
 [ 2 32  4  4]
 [16  2  2  8]]",False,True
1,1,3,"[0, 1, 2, 3]",4,472,"[[ 2  0  2  8]
 [ 0  2 16 64]
 [ 2 32  4  4]
 [16  2  2  8]]","[[ 0  2  2  8]
 [ 0  2 16 64]
 [ 4 32  4  4]
 [16  2  2  8]]",False,True
1,1,2,"[0, 1, 2, 3]",16,488,"[[ 0  2  2  8]
 [ 0  2 16 64]
 [ 4 32  4  4]
 [16  2  2  8]]","[[ 0  0  4  8]
 [ 0  2 16 64]
 [ 0  4 32  8]
 [ 2 16  4  8]]",False,True
1,1,3,"[0, 1, 3]",16,504,"[[ 0  0  4  8]
 [ 0  2 16 64]
 [ 0  4 32  8]
 [ 2 16  4  8]]","[[ 0  0  4  0]
 [ 4  2 16  8]
 [ 0  4 32 64]
 [ 2 16  4 16]]",False,True
1,1,1,"[0, 1, 2, 3]",0,504,"[[ 0  0  4  0]
 [ 4  2 16  8]
 [ 0  4 32 64]
 [ 2 16  4 16]]","[[ 4  2  4  8]
 [ 2  4 16 64]
 [ 0 16 32 16]
 [ 0  4  4  0]]",False,True
1,1,3,"[0, 2, 3]",0,504,"[[ 4  2  4  8]
 [ 2  4 16 64]
 [ 0 16 32 16]
 [ 0  4  4  0]]","[[ 2  2  4  0]
 [ 0  4 16  8]
 [ 4 16 32 64]
 [ 2  4  4 16]]",False,True
1,1,3,"[0, 1, 2, 3]",0,504,"[[ 2  2  4  0]
 [ 0  4 16  8]
 [ 4 16 32 64]
 [ 2  4  4 16]]","[[ 2  2  4  0]
 [ 2  4 16  8]
 [ 4 16 32 64]
 [ 2  4  4 16]]",False,True
1,1,0,"[0, 1, 2, 3]",12,516,"[[ 2  2  4  0]
 [ 2  4 16  8]
 [ 4 16 32 64]
 [ 2  4  4 16]]","[[ 4  4  2  0]
 [ 2  4 16  8]
 [ 4 16 32 64]
 [ 2  8 16  0]]",False,True
1,1,2,"[0, 1, 2, 3]",8,524,"[[ 4  4  2  0]
 [ 2  4 16  8]
 [ 4 16 32 64]
 [ 2  8 16  0]]","[[ 0  0  8  2]
 [ 2  4 16  8]
 [ 4 16 32 64]
 [ 2  2  8 16]]",False,True
1,1,1,"[0, 1, 2]",0,524,"[[ 0  0  8  2]
 [ 2  4 16  8]
 [ 4 16 32 64]
 [ 2  2  8 16]]","[[ 2  4  8  2]
 [ 4 16 16  8]
 [ 2  2 32 64]
 [ 2  0  8 16]]",False,True
1,1,3,"[0, 1, 2, 3]",4,528,"[[ 2  4  8  2]
 [ 4 16 16  8]
 [ 2  2 32 64]
 [ 2  0  8 16]]","[[ 2  0  8  2]
 [ 2  4 16  8]
 [ 4 16 32 64]
 [ 4  2  8 16]]",False,True
1,1,3,"[0, 1, 2, 3]",12,540,"[[ 2  0  8  2]
 [ 2  4 16  8]
 [ 4 16 32 64]
 [ 4  2  8 16]]","[[ 4  0  8  2]
 [ 0  4 16  8]
 [ 4 16 32 64]
 [ 8  2  8 16]]",False,True
1,1,1,"[0, 1, 2, 3]",8,548,"[[ 4  0  8  2]
 [ 0  4 16  8]
 [ 4 16 32 64]
 [ 8  2  8 16]]","[[ 8  4  8  2]
 [ 8 16 16  8]
 [ 2  2 32 64]
 [ 0  0  8 16]]",False,True
1,1,0,"[0, 1, 2, 3]",36,584,"[[ 8  4  8  2]
 [ 8 16 16  8]
 [ 2  2 32 64]
 [ 0  0  8 16]]","[[ 8  4  8  2]
 [ 8 32  8  0]
 [ 4 32 64  0]
 [ 8 16  2  0]]",False,True
1,1,0,"[1, 2, 3]",-10,574,"[[ 8  4  8  2]
 [ 8 32  8  0]
 [ 4 32 64  0]
 [ 8 16  2  0]]","[[ 8  4  8  2]
 [ 8 32  8  0]
 [ 4 32 64  0]
 [ 8 16  2  0]]",False,True
1,1,1,"[1, 2, 3]",96,670,"[[ 8  4  8  2]
 [ 8 32  8  0]
 [ 4 32 64  0]
 [ 8 16  2  0]]","[[16  4 16  2]
 [ 4 64 64  0]
 [ 8 16  2  0]
 [ 2  0  0  0]]",False,True
1,1,0,"[0, 2, 3]",128,798,"[[16  4 16  2]
 [ 4 64 64  0]
 [ 8 16  2  0]
 [ 2  0  0  0]]","[[ 16   4  16   2]
 [  4 128   0   0]
 [  8  16   2   2]
 [  2   0   0   0]]",False,True
1,1,2,"[0, 1, 2, 3]",4,802,"[[ 16   4  16   2]
 [  4 128   0   0]
 [  8  16   2   2]
 [  2   0   0   0]]","[[ 16   4  16   2]
 [  0   4   4 128]
 [  0   8  16   4]
 [  0   0   0   2]]",False,True
1,1,2,"[0, 1, 2, 3]",8,810,"[[ 16   4  16   2]
 [  0   4   4 128]
 [  0   8  16   4]
 [  0   0   0   2]]","[[ 16   4  16   2]
 [  0   0   8 128]
 [  0   8  16   4]
 [  0   2   0   2]]",False,True
1,1,3,"[0, 1, 2, 3]",0,810,"[[ 16   4  16   2]
 [  0   0   8 128]
 [  0   8  16   4]
 [  0   2   0   2]]","[[  0   0   0   2]
 [  0   4  16 128]
 [  2   8   8   4]
 [ 16   2  16   2]]",False,True
1,1,3,"[0, 1, 2]",-10,800,"[[  0   0   0   2]
 [  0   4  16 128]
 [  2   8   8   4]
 [ 16   2  16   2]]","[[  0   0   0   2]
 [  0   4  16 128]
 [  2   8   8   4]
 [ 16   2  16   2]]",False,True
1,1,3,"[0, 1, 2]",-10,790,"[[  0   0   0   2]
 [  0   4  16 128]
 [  2   8   8   4]
 [ 16   2  16   2]]","[[  0   0   0   2]
 [  0   4  16 128]
 [  2   8   8   4]
 [ 16   2  16   2]]",False,True
1,1,3,"[0, 1, 2]",-10,780,"[[  0   0   0   2]
 [  0   4  16 128]
 [  2   8   8   4]
 [ 16   2  16   2]]","[[  0   0   0   2]
 [  0   4  16 128]
 [  2   8   8   4]
 [ 16   2  16   2]]",False,False
1,1,0,"[0, 1, 2]",16,796,"[[  0   0   0   2]
 [  0   4  16 128]
 [  2   8   8   4]
 [ 16   2  16   2]]","[[  2   0   0   0]
 [  4  16 128   0]
 [  2  16   4   2]
 [ 16   2  16   2]]",False,True
1,1,2,"[1, 2, 3]",0,796,"[[  2   0   0   0]
 [  4  16 128   0]
 [  2  16   4   2]
 [ 16   2  16   2]]","[[  0   0   0   2]
 [  2   4  16 128]
 [  2  16   4   2]
 [ 16   2  16   2]]",False,True
1,1,1,"[0, 1, 3]",8,804,"[[  0   0   0   2]
 [  2   4  16 128]
 [  2  16   4   2]
 [ 16   2  16   2]]","[[  4   4  16   2]
 [ 16  16   4 128]
 [  0   2  16   4]
 [  0   2   0   0]]",False,True
1,1,1,"[0, 1, 2, 3]",4,808,"[[  4   4  16   2]
 [ 16  16   4 128]
 [  0   2  16   4]
 [  0   2   0   0]]","[[  4   4  16   2]
 [ 16  16   4 128]
 [  0   4  16   4]
 [  2   0   0   0]]",False,True
1,1,1,"[0, 1, 2, 3]",0,808,"[[  4   4  16   2]
 [ 16  16   4 128]
 [  0   4  16   4]
 [  2   0   0   0]]","[[  4   4  16   2]
 [ 16  16   4 128]
 [  2   4  16   4]
 [  0   2   0   0]]",False,True
1,1,2,"[0, 2, 3]",40,848,"[[  4   4  16   2]
 [ 16  16   4 128]
 [  2   4  16   4]
 [  0   2   0   0]]","[[  0   8  16   2]
 [  0  32   4 128]
 [  2   4  16   4]
 [  0   0   4   2]]",False,True
1,1,0,"[0, 1, 3]",0,848,"[[  0   8  16   2]
 [  0  32   4 128]
 [  2   4  16   4]
 [  0   0   4   2]]","[[  8  16   2   0]
 [ 32   4 128   2]
 [  2   4  16   4]
 [  4   2   0   0]]",False,True
1,1,3,"[1, 2, 3]",8,856,"[[  8  16   2   0]
 [ 32   4 128   2]
 [  2   4  16   4]
 [  4   2   0   0]]","[[  8   0   0   0]
 [ 32  16   2   2]
 [  2   8 128   2]
 [  4   2  16   4]]",False,True
1,1,2,"[0, 1, 2, 3]",4,860,"[[  8   0   0   0]
 [ 32  16   2   2]
 [  2   8 128   2]
 [  4   2  16   4]]","[[  4   0   0   8]
 [  0  32  16   4]
 [  2   8 128   2]
 [  4   2  16   4]]",False,True
1,1,0,"[0, 1, 2, 3]",0,860,"[[  4   0   0   8]
 [  0  32  16   4]
 [  2   8 128   2]
 [  4   2  16   4]]","[[  4   8   2   0]
 [ 32  16   4   0]
 [  2   8 128   2]
 [  4   2  16   4]]",False,True
1,1,0,"[1, 2]",-10,850,"[[  4   8   2   0]
 [ 32  16   4   0]
 [  2   8 128   2]
 [  4   2  16   4]]","[[  4   8   2   0]
 [ 32  16   4   0]
 [  2   8 128   2]
 [  4   2  16   4]]",False,True
1,1,2,"[1, 2]",0,850,"[[  4   8   2   0]
 [ 32  16   4   0]
 [  2   8 128   2]
 [  4   2  16   4]]","[[  2   4   8   2]
 [  0  32  16   4]
 [  2   8 128   2]
 [  4   2  16   4]]",False,True
1,1,0,"[0, 1, 3]",0,850,"[[  2   4   8   2]
 [  0  32  16   4]
 [  2   8 128   2]
 [  4   2  16   4]]","[[  2   4   8   2]
 [ 32  16   4   2]
 [  2   8 128   2]
 [  4   2  16   4]]",False,True
1,1,1,"[1, 3]",4,854,"[[  2   4   8   2]
 [ 32  16   4   2]
 [  2   8 128   2]
 [  4   2  16   4]]","[[  2   4   8   4]
 [ 32  16   4   2]
 [  2   8 128   4]
 [  4   2  16   2]]",False,True
